date,holiday_val_factor,weekday_factor,month_factor,lock_down_factor,covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,usdtry
2017-11-20,0.0,1.0,11.0,0.0,0.0,585,79.9,20.5219,3.9285
2017-11-21,0.0,2.0,11.0,0.0,0.0,582,79.9,20.5219,3.9566
2017-11-22,0.0,3.0,11.0,0.0,0.0,580,79.9,20.5219,3.9184
2017-11-23,0.0,4.0,11.0,0.0,0.0,579,79.9,20.5219,3.9201
2017-11-24,0.0,5.0,11.0,0.0,0.0,577,79.9,20.5219,3.9437
2017-11-25,0.0,6.0,11.0,0.0,0.0,576,79.9,20.5219,3.9437
2017-11-26,0.0,7.0,11.0,0.0,0.0,574,79.9,20.5219,3.9437
2017-11-27,0.0,1.0,11.0,0.0,0.0,573,79.9,20.5219,3.9062
2017-11-28,0.0,2.0,11.0,0.0,0.0,571,79.9,20.5219,3.9645
2017-11-29,0.0,3.0,11.0,0.0,0.0,570,79.9,20.5219,3.9613
2017-11-30,0.0,4.0,11.0,0.0,0.0,569,79.9,20.5219,3.9189999999999996
2017-12-01,0.0,5.0,12.0,0.0,0.0,566,79.0,20.5219,3.9131
2017-12-02,0.0,6.0,12.0,0.0,0.0,565,79.0,20.5219,3.9131
2017-12-03,0.0,7.0,12.0,0.0,0.0,564,79.0,20.5219,3.9131
2017-12-04,0.0,1.0,12.0,0.0,0.0,563,79.0,20.5219,3.8742
2017-12-05,0.0,2.0,12.0,0.0,0.0,563,79.0,20.5219,3.8444
2017-12-06,0.0,3.0,12.0,0.0,0.0,562,79.0,20.5219,3.8506
2017-12-07,0.0,4.0,12.0,0.0,0.0,561,79.0,20.5219,3.8631
2017-12-08,0.0,5.0,12.0,0.0,0.0,560,79.0,20.5219,3.8388
2017-12-09,0.0,6.0,12.0,0.0,0.0,559,79.0,20.5219,3.8388
2017-12-10,0.0,7.0,12.0,0.0,0.0,558,79.0,20.5219,3.8388
2017-12-11,0.0,1.0,12.0,0.0,0.0,557,79.0,20.5219,3.8367
2017-12-12,0.0,2.0,12.0,0.0,0.0,556,79.0,20.5219,3.8479
2017-12-13,0.0,3.0,12.0,0.0,0.0,556,79.0,20.5219,3.8119
2017-12-14,0.0,4.0,12.0,0.0,0.0,555,79.0,20.5219,3.8869
2017-12-15,0.0,5.0,12.0,0.0,0.0,555,79.0,20.5219,3.8617
2017-12-16,0.0,6.0,12.0,0.0,0.0,554,79.0,20.5219,3.8617
2017-12-17,0.0,7.0,12.0,0.0,0.0,554,79.0,20.5219,3.8617
2017-12-18,0.0,1.0,12.0,0.0,0.0,554,79.0,20.5219,3.83
2017-12-19,0.0,2.0,12.0,0.0,0.0,554,79.0,20.5219,3.8336
2017-12-20,0.0,3.0,12.0,0.0,0.0,553,79.0,20.5219,3.8203
2017-12-21,0.0,4.0,12.0,0.0,0.0,554,79.0,20.5219,3.8175
2017-12-22,0.0,5.0,12.0,0.0,0.0,553,79.0,20.5219,3.8157
2017-12-23,0.0,6.0,12.0,0.0,0.0,554,79.0,20.5219,3.8157
2017-12-24,0.0,7.0,12.0,0.0,0.0,554,79.0,20.5219,3.8157
2017-12-25,0.0,1.0,12.0,0.0,0.0,554,79.0,20.5219,3.8074
2017-12-26,0.0,2.0,12.0,0.0,0.0,554,79.0,20.5219,3.812
2017-12-27,0.0,3.0,12.0,0.0,0.0,555,79.0,20.5219,3.8156
2017-12-28,0.0,4.0,12.0,0.0,0.0,555,79.0,20.5219,3.7749
2017-12-29,0.0,5.0,12.0,0.0,0.0,556,79.0,20.5219,3.79
2017-12-30,0.0,6.0,12.0,0.0,0.0,556,79.0,20.5219,3.79
2017-12-31,0.0,7.0,12.0,0.0,0.0,557,79.0,20.5219,3.79
2018-01-01,1.0,1.0,1.0,0.0,0.0,557,78.2,21.9735,3.7875
2018-01-02,0.0,2.0,1.0,0.0,0.0,558,78.2,21.9735,3.7667
2018-01-03,0.0,3.0,1.0,0.0,0.0,559,78.2,21.9735,3.7812
2018-01-04,0.0,4.0,1.0,0.0,0.0,560,78.2,21.9735,3.748
2018-01-05,0.0,5.0,1.0,0.0,0.0,561,78.2,21.9735,3.7367
2018-01-06,0.0,6.0,1.0,0.0,0.0,562,78.2,21.9735,3.7367
2018-01-07,0.0,7.0,1.0,0.0,0.0,563,78.2,21.9735,3.7367
2018-01-08,0.0,1.0,1.0,0.0,0.0,564,78.2,21.9735,3.7443
2018-01-09,0.0,2.0,1.0,0.0,0.0,565,78.2,21.9735,3.7679
2018-01-10,0.0,3.0,1.0,0.0,0.0,566,78.2,21.9735,3.7994
2018-01-11,0.0,4.0,1.0,0.0,0.0,568,78.2,21.9735,3.7741
2018-01-12,0.0,5.0,1.0,0.0,0.0,569,78.2,21.9735,3.7483
2018-01-13,0.0,6.0,1.0,0.0,0.0,570,78.2,21.9735,3.7483
2018-01-14,0.0,7.0,1.0,0.0,0.0,572,78.2,21.9735,3.7483
2018-01-15,0.0,1.0,1.0,0.0,0.0,573,78.2,21.9735,3.8007
2018-01-16,0.0,2.0,1.0,0.0,0.0,574,78.2,21.9735,3.798
2018-01-17,0.0,3.0,1.0,0.0,0.0,577,78.2,21.9735,3.8182
2018-01-18,0.0,4.0,1.0,0.0,0.0,578,78.2,21.9735,3.7701
2018-01-19,0.0,5.0,1.0,0.0,0.0,580,78.2,21.9735,3.8065
2018-01-20,0.0,6.0,1.0,0.0,0.0,582,78.2,21.9735,3.8065
2018-01-21,0.0,7.0,1.0,0.0,0.0,583,78.2,21.9735,3.8065
2018-01-22,0.0,1.0,1.0,0.0,0.0,586,78.2,21.9735,3.775
2018-01-23,0.0,2.0,1.0,0.0,0.0,587,78.2,21.9735,3.7673
2018-01-24,0.0,3.0,1.0,0.0,0.0,589,78.2,21.9735,3.7384
2018-01-25,0.0,4.0,1.0,0.0,0.0,591,78.2,21.9735,3.7525
2018-01-26,0.0,5.0,1.0,0.0,0.0,593,78.2,21.9735,3.7548
2018-01-27,0.0,6.0,1.0,0.0,0.0,596,78.2,21.9735,3.7548
2018-01-28,0.0,7.0,1.0,0.0,0.0,597,78.2,21.9735,3.7548
2018-01-29,0.0,1.0,1.0,0.0,0.0,599,78.2,21.9735,3.7934
2018-01-30,0.0,2.0,1.0,0.0,0.0,601,78.2,21.9735,3.781
2018-01-31,0.0,3.0,1.0,0.0,0.0,604,78.2,21.9735,3.7555
2018-02-01,0.0,4.0,2.0,0.0,0.0,606,77.8,21.9735,3.7315
2018-02-02,0.0,5.0,2.0,0.0,0.0,608,77.8,21.9735,3.7734
2018-02-03,0.0,6.0,2.0,0.0,0.0,610,77.8,21.9735,3.7734
2018-02-04,0.0,7.0,2.0,0.0,0.0,613,77.8,21.9735,3.7734
2018-02-05,0.0,1.0,2.0,0.0,0.0,615,77.8,21.9735,3.79
2018-02-06,0.0,2.0,2.0,0.0,0.0,617,77.8,21.9735,3.7695
2018-02-07,0.0,3.0,2.0,0.0,0.0,619,77.8,21.9735,3.8047
2018-02-08,0.0,4.0,2.0,0.0,0.0,622,77.8,21.9735,3.8216
2018-02-09,0.0,5.0,2.0,0.0,0.0,625,77.8,21.9735,3.8226
2018-02-10,0.0,6.0,2.0,0.0,0.0,627,77.8,21.9735,3.8226
2018-02-11,0.0,7.0,2.0,0.0,0.0,629,77.8,21.9735,3.8226
2018-02-12,0.0,1.0,2.0,0.0,0.0,632,77.8,21.9735,3.7997
2018-02-13,0.0,2.0,2.0,0.0,0.0,635,77.8,21.9735,3.8106
2018-02-14,0.0,3.0,2.0,0.0,0.0,637,77.8,21.9735,3.7824
2018-02-15,0.0,4.0,2.0,0.0,0.0,639,77.8,21.9735,3.7644
2018-02-16,0.0,5.0,2.0,0.0,0.0,641,77.8,21.9735,3.7474
2018-02-17,0.0,6.0,2.0,0.0,0.0,645,77.8,21.9735,3.7474
2018-02-18,0.0,7.0,2.0,0.0,0.0,647,77.8,21.9735,3.7474
2018-02-19,0.0,1.0,2.0,0.0,0.0,650,77.8,21.9735,3.7573
2018-02-20,0.0,2.0,2.0,0.0,0.0,652,77.8,21.9735,3.7984
2018-02-21,0.0,3.0,2.0,0.0,0.0,654,77.8,21.9735,3.7891
2018-02-22,0.0,4.0,2.0,0.0,0.0,658,77.8,21.9735,3.7843
2018-02-23,0.0,5.0,2.0,0.0,0.0,660,77.8,21.9735,3.7905
2018-02-24,0.0,6.0,2.0,0.0,0.0,663,77.8,21.9735,3.7905
2018-02-25,0.0,7.0,2.0,0.0,0.0,665,77.8,21.9735,3.7905
2018-02-26,0.0,1.0,2.0,0.0,0.0,668,77.8,21.9735,3.7864
2018-02-27,0.0,2.0,2.0,0.0,0.0,670,77.8,21.9735,3.8155
2018-02-28,0.0,3.0,2.0,0.0,0.0,674,77.8,21.9735,3.7988
2018-03-01,0.0,4.0,3.0,0.0,0.0,676,77.8,21.9735,3.8056
2018-03-02,0.0,5.0,3.0,0.0,0.0,679,77.8,21.9735,3.8071
2018-03-03,0.0,6.0,3.0,0.0,0.0,681,77.8,21.9735,3.8071
2018-03-04,0.0,7.0,3.0,0.0,0.0,684,77.8,21.9735,3.8071
2018-03-05,0.0,1.0,3.0,0.0,0.0,687,77.8,21.9735,3.8084
2018-03-06,0.0,2.0,3.0,0.0,0.0,690,77.8,21.9735,3.7942
2018-03-07,0.0,3.0,3.0,0.0,0.0,693,77.8,21.9735,3.8027
2018-03-08,0.0,4.0,3.0,0.0,0.0,695,77.8,21.9735,3.8236
2018-03-09,0.0,5.0,3.0,0.0,0.0,698,77.8,21.9735,3.8111
2018-03-10,0.0,6.0,3.0,0.0,0.0,701,77.8,21.9735,3.8111
2018-03-11,0.0,7.0,3.0,0.0,0.0,703,77.8,21.9735,3.8111
2018-03-12,0.0,1.0,3.0,0.0,0.0,706,77.8,21.9735,3.8438
2018-03-13,0.0,2.0,3.0,0.0,0.0,708,77.8,21.9735,3.8733
2018-03-14,0.0,3.0,3.0,0.0,0.0,711,77.8,21.9735,3.8796
2018-03-15,0.0,4.0,3.0,0.0,0.0,715,77.8,21.9735,3.8956
2018-03-16,0.0,5.0,3.0,0.0,0.0,717,77.8,21.9735,3.9196
2018-03-17,0.0,6.0,3.0,0.0,0.0,720,77.8,21.9735,3.9196
2018-03-18,0.0,7.0,3.0,0.0,0.0,723,77.8,21.9735,3.9196
2018-03-19,0.0,1.0,3.0,0.0,0.0,725,77.8,21.9735,3.9362
2018-03-20,0.0,2.0,3.0,0.0,0.0,728,77.8,21.9735,3.9339
2018-03-21,0.0,3.0,3.0,0.0,0.0,731,77.8,21.9735,3.9085
2018-03-22,0.0,4.0,3.0,0.0,0.0,733,77.8,21.9735,3.9343
2018-03-23,0.0,5.0,3.0,0.0,0.0,736,77.8,21.9735,3.9824
2018-03-24,0.0,6.0,3.0,0.0,0.0,739,77.8,21.9735,3.9824
2018-03-25,0.0,7.0,3.0,0.0,0.0,741,77.8,21.9735,3.9824
2018-03-26,0.0,1.0,3.0,0.0,0.0,744,77.8,21.9735,3.9657
2018-03-27,0.0,2.0,3.0,0.0,0.0,747,77.8,21.9735,3.9819
2018-03-28,0.0,3.0,3.0,0.0,0.0,750,77.8,21.9735,4.0103
2018-03-29,0.0,4.0,3.0,0.0,0.0,753,77.8,21.9735,3.9422
2018-03-30,0.0,5.0,3.0,0.0,0.0,756,77.8,21.9735,3.9552
2018-03-31,0.0,6.0,3.0,0.0,0.0,758,77.8,21.9735,3.9552
2018-04-01,0.0,7.0,4.0,0.0,0.0,761,77.3,22.9814,3.9552
2018-04-02,0.0,1.0,4.0,0.0,0.0,764,77.3,22.9814,3.9735
2018-04-03,0.0,2.0,4.0,0.0,0.0,766,77.3,22.9814,3.9887
2018-04-04,0.0,3.0,4.0,0.0,0.0,769,77.3,22.9814,3.9991
2018-04-05,0.0,4.0,4.0,0.0,0.0,772,77.3,22.9814,4.0515
2018-04-06,0.0,5.0,4.0,0.0,0.0,774,77.3,22.9814,4.0449
2018-04-07,0.0,6.0,4.0,0.0,0.0,777,77.3,22.9814,4.0449
2018-04-08,0.0,7.0,4.0,0.0,0.0,780,77.3,22.9814,4.0449
2018-04-09,0.0,1.0,4.0,0.0,0.0,782,77.3,22.9814,4.0737
2018-04-10,0.0,2.0,4.0,0.0,0.0,785,77.3,22.9814,4.1121
2018-04-11,0.0,3.0,4.0,0.0,0.0,787,77.3,22.9814,4.136
2018-04-12,0.0,4.0,4.0,0.0,0.0,790,77.3,22.9814,4.1102
2018-04-13,0.0,5.0,4.0,0.0,0.0,793,77.3,22.9814,4.0969
2018-04-14,0.0,6.0,4.0,0.0,0.0,796,77.3,22.9814,4.0969
2018-04-15,0.0,7.0,4.0,0.0,0.0,799,77.3,22.9814,4.0969
2018-04-16,0.0,1.0,4.0,0.0,0.0,801,77.3,22.9814,4.0963
2018-04-17,0.0,2.0,4.0,0.0,0.0,804,77.3,22.9814,4.0976
2018-04-18,0.0,3.0,4.0,0.0,0.0,806,77.3,22.9814,4.0086
2018-04-19,0.0,4.0,4.0,0.0,0.0,809,77.3,22.9814,4.0403
2018-04-20,0.0,5.0,4.0,0.0,0.0,811,77.3,22.9814,4.0766
2018-04-21,0.0,6.0,4.0,0.0,0.0,814,77.3,22.9814,4.0766
2018-04-22,0.0,7.0,4.0,0.0,0.0,816,77.3,22.9814,4.0766
2018-04-23,2.0,1.0,4.0,0.0,0.0,819,77.3,22.9814,4.1079
2018-04-24,0.0,2.0,4.0,0.0,0.0,821,77.3,22.9814,4.086
2018-04-25,0.0,3.0,4.0,0.0,0.0,823,77.3,22.9814,4.0809
2018-04-26,0.0,4.0,4.0,0.0,0.0,826,77.3,22.9814,4.0664
2018-04-27,0.0,5.0,4.0,0.0,0.0,828,77.3,22.9814,4.0422
2018-04-28,0.0,6.0,4.0,0.0,0.0,831,77.3,22.9814,4.0422
2018-04-29,0.0,7.0,4.0,0.0,0.0,833,77.3,22.9814,4.0422
2018-04-30,7.0,1.0,4.0,0.0,0.0,836,77.3,22.9814,4.0617
2018-05-01,2.0,2.0,5.0,0.0,0.0,839,77.9,22.9814,4.103
2018-05-02,0.0,3.0,5.0,0.0,0.0,841,77.9,22.9814,4.1771
2018-05-03,0.0,4.0,5.0,0.0,0.0,843,77.9,22.9814,4.2131
2018-05-04,0.0,5.0,5.0,0.0,0.0,845,77.9,22.9814,4.226
2018-05-05,0.0,6.0,5.0,0.0,0.0,848,77.9,22.9814,4.226
2018-05-06,0.0,7.0,5.0,0.0,0.0,850,77.9,22.9814,4.226
2018-05-07,0.0,1.0,5.0,0.0,0.0,852,77.9,22.9814,4.2669
2018-05-08,0.0,2.0,5.0,0.0,0.0,854,77.9,22.9814,4.3327
2018-05-09,0.0,3.0,5.0,0.0,0.0,856,77.9,22.9814,4.2876
2018-05-10,0.0,4.0,5.0,0.0,0.0,858,77.9,22.9814,4.2352
2018-05-11,0.0,5.0,5.0,0.0,0.0,860,77.9,22.9814,4.3136
2018-05-12,0.0,6.0,5.0,0.0,0.0,862,77.9,22.9814,4.3136
2018-05-13,0.0,7.0,5.0,0.0,0.0,865,77.9,22.9814,4.3136
2018-05-14,0.0,1.0,5.0,0.0,0.0,867,77.9,22.9814,4.3674
2018-05-15,0.0,2.0,5.0,0.0,0.0,869,77.9,22.9814,4.445
2018-05-16,0.0,3.0,5.0,0.0,0.0,870,77.9,22.9814,4.4139
2018-05-17,0.0,4.0,5.0,0.0,0.0,872,77.9,22.9814,4.4606
2018-05-18,0.0,5.0,5.0,0.0,0.0,874,77.9,22.9814,4.4917
2018-05-19,2.0,6.0,5.0,0.0,0.0,876,77.9,22.9814,4.4917
2018-05-20,0.0,7.0,5.0,0.0,0.0,878,77.9,22.9814,4.4917
2018-05-21,0.0,1.0,5.0,0.0,0.0,880,77.9,22.9814,4.5749
2018-05-22,0.0,2.0,5.0,0.0,0.0,882,77.9,22.9814,4.6691
2018-05-23,0.0,3.0,5.0,0.0,0.0,882,77.9,22.9814,4.5762
2018-05-24,0.0,4.0,5.0,0.0,0.0,884,77.9,22.9814,4.7073
2018-05-25,0.0,5.0,5.0,0.0,0.0,886,77.9,22.9814,4.7081
2018-05-26,0.0,6.0,5.0,0.0,0.0,887,77.9,22.9814,4.7081
2018-05-27,0.0,7.0,5.0,0.0,0.0,889,77.9,22.9814,4.7081
2018-05-28,0.0,1.0,5.0,0.0,0.0,891,77.9,22.9814,4.5822
2018-05-29,0.0,2.0,5.0,0.0,0.0,891,77.9,22.9814,4.5488
2018-05-30,0.0,3.0,5.0,0.0,0.0,893,77.9,22.9814,4.465
2018-05-31,0.0,4.0,5.0,0.0,0.0,894,77.9,22.9814,4.5245
2018-06-01,0.0,5.0,6.0,0.0,0.0,896,78.3,22.9814,4.6508
2018-06-02,0.0,6.0,6.0,0.0,0.0,897,78.3,22.9814,4.6508
2018-06-03,0.0,7.0,6.0,0.0,0.0,898,78.3,22.9814,4.6508
2018-06-04,0.0,1.0,6.0,0.0,0.0,899,78.3,22.9814,4.5921
2018-06-05,0.0,2.0,6.0,0.0,0.0,900,78.3,22.9814,4.5985
2018-06-06,0.0,3.0,6.0,0.0,0.0,901,78.3,22.9814,4.5554
2018-06-07,0.0,4.0,6.0,0.0,0.0,902,78.3,22.9814,4.4844
2018-06-08,0.0,5.0,6.0,0.0,0.0,902,78.3,22.9814,4.474
2018-06-09,0.0,6.0,6.0,0.0,0.0,903,78.3,22.9814,4.474
2018-06-10,0.0,7.0,6.0,0.0,0.0,904,78.3,22.9814,4.474
2018-06-11,0.0,1.0,6.0,0.0,0.0,904,78.3,22.9814,4.524
2018-06-12,0.0,2.0,6.0,0.0,0.0,906,78.3,22.9814,4.5976
2018-06-13,0.0,3.0,6.0,0.0,0.0,906,78.3,22.9814,4.6452
2018-06-14,6.0,4.0,6.0,0.0,0.0,906,78.3,22.9814,4.7259
2018-06-15,5.0,5.0,6.0,0.0,0.0,907,78.3,22.9814,4.7301
2018-06-16,5.0,6.0,6.0,0.0,0.0,907,78.3,22.9814,4.7301
2018-06-17,5.0,7.0,6.0,0.0,0.0,908,78.3,22.9814,4.7301
2018-06-18,0.0,1.0,6.0,0.0,0.0,907,78.3,22.9814,4.7042
2018-06-19,0.0,2.0,6.0,0.0,0.0,907,78.3,22.9814,4.7402
2018-06-20,0.0,3.0,6.0,0.0,0.0,907,78.3,22.9814,4.7327
2018-06-21,0.0,4.0,6.0,0.0,0.0,908,78.3,22.9814,4.7225
2018-06-22,0.0,5.0,6.0,0.0,0.0,908,78.3,22.9814,4.6773
2018-06-23,0.0,6.0,6.0,0.0,0.0,908,78.3,22.9814,4.6773
2018-06-24,0.0,7.0,6.0,0.0,0.0,907,78.3,22.9814,4.6773
2018-06-25,0.0,1.0,6.0,0.0,0.0,907,78.3,22.9814,4.681
2018-06-26,0.0,2.0,6.0,0.0,0.0,907,78.3,22.9814,4.6155
2018-06-27,0.0,3.0,6.0,0.0,0.0,906,78.3,22.9814,4.6225
2018-06-28,0.0,4.0,6.0,0.0,0.0,906,78.3,22.9814,4.5853
2018-06-29,0.0,5.0,6.0,0.0,0.0,905,78.3,22.9814,4.5872
2018-06-30,0.0,6.0,6.0,0.0,0.0,905,78.3,22.9814,4.5872
2018-07-01,0.0,7.0,7.0,0.0,0.0,904,77.1,22.9814,4.5872
2018-07-02,0.0,1.0,7.0,0.0,0.0,904,77.1,22.9814,4.6161
2018-07-03,0.0,2.0,7.0,0.0,0.0,903,77.1,22.9814,4.6705
2018-07-04,0.0,3.0,7.0,0.0,0.0,903,77.1,22.9814,4.6667
2018-07-05,0.0,4.0,7.0,0.0,0.0,901,77.1,22.9814,4.5925
2018-07-06,0.0,5.0,7.0,0.0,0.0,901,77.1,22.9814,4.5704
2018-07-07,0.0,6.0,7.0,0.0,0.0,900,77.1,22.9814,4.5704
2018-07-08,0.0,7.0,7.0,0.0,0.0,898,77.1,22.9814,4.5704
2018-07-09,0.0,1.0,7.0,0.0,0.0,898,77.1,22.9814,4.7338
2018-07-10,0.0,2.0,7.0,0.0,0.0,897,77.1,22.9814,4.7077
2018-07-11,0.0,3.0,7.0,0.0,0.0,895,77.1,22.9814,4.8762
2018-07-12,0.0,4.0,7.0,0.0,0.0,895,77.1,22.9814,4.8552
2018-07-13,0.0,5.0,7.0,0.0,0.0,893,77.1,22.9814,4.8552
2018-07-14,0.0,6.0,7.0,0.0,0.0,892,77.1,22.9814,4.8552
2018-07-15,2.0,7.0,7.0,0.0,0.0,890,77.1,22.9814,4.8552
2018-07-16,0.0,1.0,7.0,0.0,0.0,889,77.1,22.9814,4.8463
2018-07-17,0.0,2.0,7.0,0.0,0.0,888,77.1,22.9814,4.8065
2018-07-18,0.0,3.0,7.0,0.0,0.0,886,77.1,22.9814,4.7953
2018-07-19,0.0,4.0,7.0,0.0,0.0,884,77.1,22.9814,4.8066
2018-07-20,0.0,5.0,7.0,0.0,0.0,883,77.1,22.9814,4.7927
2018-07-21,0.0,6.0,7.0,0.0,0.0,881,77.1,22.9814,4.7927
2018-07-22,0.0,7.0,7.0,0.0,0.0,879,77.1,22.9814,4.7927
2018-07-23,0.0,1.0,7.0,0.0,0.0,878,77.1,22.9814,4.7395
2018-07-24,0.0,2.0,7.0,0.0,0.0,876,77.1,22.9814,4.8861
2018-07-25,0.0,3.0,7.0,0.0,0.0,875,77.1,22.9814,4.7728
2018-07-26,0.0,4.0,7.0,0.0,0.0,873,77.1,22.9814,4.8649
2018-07-27,0.0,5.0,7.0,0.0,0.0,871,77.1,22.9814,4.8529
2018-07-28,0.0,6.0,7.0,0.0,0.0,869,77.1,22.9814,4.8529
2018-07-29,0.0,7.0,7.0,0.0,0.0,867,77.1,22.9814,4.8529
2018-07-30,0.0,1.0,7.0,0.0,0.0,865,77.1,22.9814,4.8823
2018-07-31,0.0,2.0,7.0,0.0,0.0,863,77.1,22.9814,4.9142
2018-08-01,0.0,3.0,8.0,0.0,0.0,861,77.8,26.4733,4.995
2018-08-02,0.0,4.0,8.0,0.0,0.0,858,77.8,26.4733,5.066
2018-08-03,0.0,5.0,8.0,0.0,0.0,856,77.8,26.4733,5.0815
2018-08-04,0.0,6.0,8.0,0.0,0.0,854,77.8,26.4733,5.0815
2018-08-05,0.0,7.0,8.0,0.0,0.0,852,77.8,26.4733,5.0815
2018-08-06,0.0,1.0,8.0,0.0,0.0,850,77.8,26.4733,5.3301
2018-08-07,0.0,2.0,8.0,0.0,0.0,848,77.8,26.4733,5.2443
2018-08-08,0.0,3.0,8.0,0.0,0.0,845,77.8,26.4733,5.28
2018-08-09,0.0,4.0,8.0,0.0,0.0,843,77.8,26.4733,5.5457
2018-08-10,0.0,5.0,8.0,0.0,0.0,841,77.8,26.4733,6.4275
2018-08-11,0.0,6.0,8.0,0.0,0.0,838,77.8,26.4733,6.4275
2018-08-12,0.0,7.0,8.0,0.0,0.0,836,77.8,26.4733,6.4275
2018-08-13,0.0,1.0,8.0,0.0,0.0,834,77.8,26.4733,6.8834
2018-08-14,0.0,2.0,8.0,0.0,0.0,831,77.8,26.4733,6.3544
2018-08-15,0.0,3.0,8.0,0.0,0.0,829,77.8,26.4733,5.9905
2018-08-16,0.0,4.0,8.0,0.0,0.0,827,77.8,26.4733,5.827000000000001
2018-08-17,0.0,5.0,8.0,0.0,0.0,824,77.8,26.4733,6.013999999999999
2018-08-18,8.0,6.0,8.0,0.0,0.0,822,77.8,26.4733,6.013999999999999
2018-08-19,8.0,7.0,8.0,0.0,0.0,819,77.8,26.4733,6.013999999999999
2018-08-20,4.0,1.0,8.0,0.0,0.0,817,77.8,26.4733,6.0808
2018-08-21,3.0,2.0,8.0,0.0,0.0,814,77.8,26.4733,6.0758
2018-08-22,3.0,3.0,8.0,0.0,0.0,812,77.8,26.4733,6.0512
2018-08-23,3.0,4.0,8.0,0.0,0.0,809,77.8,26.4733,6.1247
2018-08-24,3.0,5.0,8.0,0.0,0.0,807,77.8,26.4733,6.0068
2018-08-25,8.0,6.0,8.0,0.0,0.0,804,77.8,26.4733,6.0068
2018-08-26,8.0,7.0,8.0,0.0,0.0,802,77.8,26.4733,6.0068
2018-08-27,0.0,1.0,8.0,0.0,0.0,799,77.8,26.4733,6.1217
2018-08-28,0.0,2.0,8.0,0.0,0.0,797,77.8,26.4733,6.273
2018-08-29,0.0,3.0,8.0,0.0,0.0,794,77.8,26.4733,6.4752
2018-08-30,2.0,4.0,8.0,0.0,0.0,791,77.8,26.4733,6.6519
2018-08-31,7.0,5.0,8.0,0.0,0.0,789,77.8,26.4733,6.537999999999999
2018-09-01,0.0,6.0,9.0,0.0,0.0,786,76.2,30.4541,6.537999999999999
2018-09-02,0.0,7.0,9.0,0.0,0.0,784,76.2,30.4541,6.537999999999999
2018-09-03,0.0,1.0,9.0,0.0,0.0,782,76.2,30.4541,6.6339999999999995
2018-09-04,0.0,2.0,9.0,0.0,0.0,779,76.2,30.4541,6.6711
2018-09-05,0.0,3.0,9.0,0.0,0.0,777,76.2,30.4541,6.6011
2018-09-06,0.0,4.0,9.0,0.0,0.0,774,76.2,30.4541,6.5827
2018-09-07,0.0,5.0,9.0,0.0,0.0,771,76.2,30.4541,6.397
2018-09-08,0.0,6.0,9.0,0.0,0.0,769,76.2,30.4541,6.397
2018-09-09,0.0,7.0,9.0,0.0,0.0,766,76.2,30.4541,6.397
2018-09-10,0.0,1.0,9.0,0.0,0.0,763,76.2,30.4541,6.4616
2018-09-11,0.0,2.0,9.0,0.0,0.0,760,76.2,30.4541,6.4302
2018-09-12,0.0,3.0,9.0,0.0,0.0,758,76.2,30.4541,6.3420000000000005
2018-09-13,0.0,4.0,9.0,0.0,0.0,755,76.2,30.4541,6.0812
2018-09-14,0.0,5.0,9.0,0.0,0.0,752,76.2,30.4541,6.1703
2018-09-15,0.0,6.0,9.0,0.0,0.0,750,76.2,30.4541,6.1703
2018-09-16,0.0,7.0,9.0,0.0,0.0,747,76.2,30.4541,6.1703
2018-09-17,0.0,1.0,9.0,0.0,0.0,744,76.2,30.4541,6.3144
2018-09-18,0.0,2.0,9.0,0.0,0.0,742,76.2,30.4541,6.3846
2018-09-19,0.0,3.0,9.0,0.0,0.0,739,76.2,30.4541,6.2493
2018-09-20,0.0,4.0,9.0,0.0,0.0,736,76.2,30.4541,6.196000000000001
2018-09-21,0.0,5.0,9.0,0.0,0.0,733,76.2,30.4541,6.2937
2018-09-22,0.0,6.0,9.0,0.0,0.0,731,76.2,30.4541,6.2937
2018-09-23,0.0,7.0,9.0,0.0,0.0,728,76.2,30.4541,6.2937
2018-09-24,0.0,1.0,9.0,0.0,0.0,725,76.2,30.4541,6.1524
2018-09-25,0.0,2.0,9.0,0.0,0.0,723,76.2,30.4541,6.1618
2018-09-26,0.0,3.0,9.0,0.0,0.0,720,76.2,30.4541,6.107
2018-09-27,0.0,4.0,9.0,0.0,0.0,717,76.2,30.4541,6.007999999999999
2018-09-28,0.0,5.0,9.0,0.0,0.0,715,76.2,30.4541,6.056
2018-09-29,0.0,6.0,9.0,0.0,0.0,712,76.2,30.4541,6.056
2018-09-30,0.0,7.0,9.0,0.0,0.0,709,76.2,30.4541,6.056
2018-10-01,0.0,1.0,10.0,0.0,0.0,706,75.4,36.4509,5.936
2018-10-02,0.0,2.0,10.0,0.0,0.0,704,75.4,36.4509,5.9846
2018-10-03,0.0,3.0,10.0,0.0,0.0,701,75.4,36.4509,6.0458
2018-10-04,0.0,4.0,10.0,0.0,0.0,697,75.4,36.4509,6.1627
2018-10-05,0.0,5.0,10.0,0.0,0.0,695,75.4,36.4509,6.1333
2018-10-06,0.0,6.0,10.0,0.0,0.0,692,75.4,36.4509,6.1333
2018-10-07,0.0,7.0,10.0,0.0,0.0,690,75.4,36.4509,6.1333
2018-10-08,0.0,1.0,10.0,0.0,0.0,687,75.4,36.4509,6.1106
